txnid,payer_id,payee_id,amount,status,respcd,remi_bank,bene_bank,txntimestamp,date
TXN002249,3968,3502,7160.58,SUCCESS,,UOB,HDF,2025-07-10 01:06:49.665721,2025-07-10
TXN002250,2858,2071,7301.21,PENDING,,UOB,BOB,2025-07-06 18:04:46.665721,2025-07-06
TXN002251,7092,3249,8312.22,SUCCESS,,BOB,BOB,2025-07-09 02:54:28.665721,2025-07-09
TXN002252,4656,5625,1018.92,SUCCESS,,HDF,PNB,2025-07-01 00:50:12.665721,2025-07-01
TXN002253,6037,4323,9083.28,PENDING,,SBI,HDF,2025-07-04 06:26:21.665721,2025-07-04
TXN002254,6383,7230,3028.47,SUCCESS,,AXB,BOB,2025-07-10 14:44:29.665721,2025-07-10
TXN002255,6226,6060,3127.99,FAILED,12,SBI,SBI,2025-07-08 00:56:59.665721,2025-07-08
TXN002256,4600,1948,2507.03,SUCCESS,,BOB,AXB,2025-07-05 12:23:02.665721,2025-07-05
TXN002257,3069,4429,5072.04,SUCCESS,,HDF,AXB,2025-07-07 08:34:06.665721,2025-07-07
TXN002258,3397,9018,6391.35,SUCCESS,,HDF,PNB,2025-07-14 13:09:38.665721,2025-07-14
TXN002259,1098,6186,3237.77,SUCCESS,,HDF,BOB,2025-07-13 07:49:28.665721,2025-07-13
TXN002260,5517,2898,7187.2,SUCCESS,,SBI,SBI,2025-07-02 14:58:30.665721,2025-07-02
TXN002261,9469,7791,7996.33,SUCCESS,,UOB,UOB,2025-07-10 16:12:59.665721,2025-07-10
TXN002262,3256,5089,4265.16,SUCCESS,,PNB,HDF,2025-07-12 16:37:04.665721,2025-07-12
TXN002263,4472,4740,3914.7,SUCCESS,,SBI,PNB,2025-07-05 04:50:14.665721,2025-07-05
TXN002264,5184,8255,779.48,SUCCESS,,HDF,SBI,2025-07-09 02:20:44.665721,2025-07-09
TXN002265,1597,7490,3659.86,SUCCESS,,UOB,UOB,2025-07-02 23:33:46.665721,2025-07-02
TXN002266,8412,3816,1210.09,SUCCESS,,PNB,UOB,2025-06-30 10:14:24.665721,2025-06-30
TXN002267,1548,6319,7992.37,FAILED,12,BOB,UOB,2025-07-04 03:16:27.665721,2025-07-04
TXN002268,2361,1405,6830.16,SUCCESS,,SBI,AXB,2025-07-05 03:56:02.665721,2025-07-05
TXN002269,2161,5709,3930.55,PENDING,,PNB,BOB,2025-07-01 01:17:42.665721,2025-07-01
TXN002270,5764,7343,5289.61,SUCCESS,,SBI,AXB,2025-07-13 02:25:24.665721,2025-07-13
TXN002271,9614,6806,3578.19,PENDING,,PNB,BOB,2025-06-30 16:40:45.665721,2025-06-30
TXN002272,3446,8341,5020.95,SUCCESS,,UOB,PNB,2025-07-16 11:32:11.665721,2025-07-16
TXN002273,4485,2619,5271.68,FAILED,01,PNB,HDF,2025-07-12 14:55:50.665721,2025-07-12
TXN002274,6059,7863,6629.38,FAILED,05,PNB,SBI,2025-07-14 22:17:36.665721,2025-07-14
TXN002275,4196,8543,7844.7,SUCCESS,,UOB,BOB,2025-07-11 17:51:46.665721,2025-07-11
TXN002276,2007,1802,9504.59,FAILED,01,UOB,SBI,2025-07-08 18:25:23.665721,2025-07-08
TXN002277,8738,2990,3581.12,SUCCESS,,BOB,PNB,2025-07-07 20:54:30.665721,2025-07-07
TXN002278,7547,1918,797.67,SUCCESS,,SBI,PNB,2025-07-04 12:29:21.665721,2025-07-04
TXN002279,1942,9650,8701.55,SUCCESS,,SBI,HDF,2025-07-08 12:31:41.665721,2025-07-08
TXN002280,8800,2549,4813.77,SUCCESS,,UOB,BOB,2025-07-03 23:21:38.665721,2025-07-03
TXN002281,1623,7812,9919.17,SUCCESS,,AXB,UOB,2025-07-02 12:55:24.665721,2025-07-02
TXN002282,3871,4023,4748.19,SUCCESS,,SBI,HDF,2025-07-04 05:30:39.665721,2025-07-04
TXN002283,7726,9670,6746.54,SUCCESS,,HDF,SBI,2025-07-09 02:46:39.665721,2025-07-09
TXN002284,9343,8120,5212.43,SUCCESS,,PNB,UOB,2025-07-13 03:43:03.665721,2025-07-13
TXN002285,2560,2626,431.15,SUCCESS,,SBI,HDF,2025-07-03 19:44:16.665721,2025-07-03
TXN002286,8456,8735,7078.94,SUCCESS,,HDF,UOB,2025-07-01 19:09:47.665721,2025-07-01
TXN002287,9835,8257,6937.78,SUCCESS,,UOB,UOB,2025-07-05 08:23:06.665721,2025-07-05
TXN002288,8580,6198,2474.17,SUCCESS,,UOB,BOB,2025-07-13 13:22:01.665721,2025-07-13
TXN002289,7025,4315,4550.56,FAILED,01,HDF,SBI,2025-07-02 09:27:25.665721,2025-07-02
TXN002290,3638,4040,7153.02,SUCCESS,,SBI,AXB,2025-07-08 19:21:14.665721,2025-07-08
TXN002291,2968,4926,2826.97,FAILED,01,UOB,AXB,2025-07-12 22:54:04.665721,2025-07-12
TXN002292,3339,2358,872.18,FAILED,01,HDF,HDF,2025-07-09 02:46:12.665721,2025-07-09
TXN002293,7028,5783,7686.85,PENDING,,PNB,PNB,2025-07-01 11:25:29.665721,2025-07-01
TXN002294,1781,7207,432.17,FAILED,12,AXB,SBI,2025-07-17 00:53:58.665721,2025-07-17
TXN002295,5542,9842,9396.12,SUCCESS,,HDF,BOB,2025-07-16 13:10:00.665721,2025-07-16
TXN002296,1924,9157,1715.93,SUCCESS,,SBI,HDF,2025-07-16 08:50:26.665721,2025-07-16
TXN002297,9610,2057,1381.95,SUCCESS,,BOB,BOB,2025-07-02 19:38:16.665721,2025-07-02
TXN002298,9468,2117,8309.1,SUCCESS,,SBI,AXB,2025-07-13 11:55:24.665721,2025-07-13
TXN002299,4924,9805,8286.11,PENDING,,BOB,BOB,2025-07-03 00:10:27.665721,2025-07-03
TXN002300,3299,6783,8123.34,SUCCESS,,AXB,PNB,2025-07-13 11:53:39.665721,2025-07-13
TXN002301,8317,2404,2982.16,SUCCESS,,PNB,SBI,2025-07-16 22:26:24.665721,2025-07-16
TXN002302,2104,5890,1819.18,SUCCESS,,HDF,SBI,2025-07-04 08:26:25.665721,2025-07-04
TXN002303,3513,1714,8893.51,SUCCESS,,BOB,PNB,2025-07-06 08:07:24.665721,2025-07-06
TXN002304,7432,8214,4540.79,PENDING,,AXB,UOB,2025-07-04 19:14:42.665721,2025-07-04
TXN002305,6983,4616,9078.8,SUCCESS,,PNB,BOB,2025-07-16 13:22:13.665721,2025-07-16
TXN002306,7699,6609,4042.51,SUCCESS,,AXB,SBI,2025-07-06 07:29:30.665721,2025-07-06
TXN002307,3764,9736,865.28,SUCCESS,,SBI,BOB,2025-07-05 04:14:26.665721,2025-07-05
TXN002308,4978,6330,8964.49,SUCCESS,,PNB,AXB,2025-07-14 07:09:07.665721,2025-07-14
TXN002309,2603,3567,1499.87,SUCCESS,,BOB,AXB,2025-07-12 18:40:14.665721,2025-07-12
TXN002310,3844,2772,1178.14,FAILED,51,BOB,SBI,2025-07-09 13:10:19.665721,2025-07-09
TXN002311,8665,6092,987.4,SUCCESS,,PNB,SBI,2025-07-08 01:33:18.665721,2025-07-08
TXN002312,5702,6459,4648.85,SUCCESS,,BOB,HDF,2025-07-01 00:58:17.665721,2025-07-01
TXN002313,2687,1417,9699.96,SUCCESS,,UOB,SBI,2025-07-16 18:46:08.665721,2025-07-16
TXN002314,9047,5654,6740.54,SUCCESS,,HDF,SBI,2025-07-04 09:39:24.665721,2025-07-04
TXN002315,7545,4196,2379.8,FAILED,12,SBI,PNB,2025-07-07 12:57:32.665721,2025-07-07
TXN002316,3095,5059,1863.88,SUCCESS,,BOB,PNB,2025-07-15 02:28:03.665721,2025-07-15
TXN002317,3607,5431,1549.2,SUCCESS,,HDF,PNB,2025-07-16 03:01:38.665721,2025-07-16
TXN002318,1184,3353,974.23,SUCCESS,,BOB,HDF,2025-07-14 10:37:24.665721,2025-07-14
TXN002319,2252,4315,1371.61,SUCCESS,,AXB,HDF,2025-07-15 02:28:29.665721,2025-07-15
TXN002320,3822,2465,1979.12,PENDING,,SBI,UOB,2025-07-13 13:18:58.665721,2025-07-13
TXN002321,9123,1930,6754.7,SUCCESS,,HDF,SBI,2025-07-14 19:23:44.665721,2025-07-14
TXN002322,8244,8888,5198.66,FAILED,01,BOB,HDF,2025-07-09 21:58:40.665721,2025-07-09
TXN002323,9221,6843,3786.81,PENDING,,BOB,HDF,2025-07-15 13:09:55.665721,2025-07-15
TXN002324,5567,7130,7864.59,SUCCESS,,AXB,PNB,2025-07-06 21:00:34.665721,2025-07-06
TXN002325,3124,5273,4872.61,SUCCESS,,HDF,AXB,2025-07-06 05:33:59.665721,2025-07-06
TXN002326,7152,6537,7075.17,SUCCESS,,HDF,SBI,2025-07-01 22:35:50.665721,2025-07-01
TXN002327,5444,6733,4027.96,SUCCESS,,PNB,AXB,2025-07-05 22:56:17.665721,2025-07-05
TXN002328,2364,9155,6981.69,FAILED,01,SBI,PNB,2025-07-10 15:11:26.665721,2025-07-10
TXN002329,1695,6673,9318.22,SUCCESS,,HDF,HDF,2025-07-02 05:21:00.665721,2025-07-02
TXN002330,8344,7224,5556.19,SUCCESS,,UOB,PNB,2025-07-06 14:22:09.665721,2025-07-06
TXN002331,9068,6876,1445.85,SUCCESS,,HDF,AXB,2025-07-03 16:42:33.665721,2025-07-03
TXN002332,8669,2636,5568.94,FAILED,12,PNB,HDF,2025-07-16 11:45:22.665721,2025-07-16
TXN002333,7250,4198,9364.29,SUCCESS,,BOB,HDF,2025-07-02 05:11:05.665721,2025-07-02
TXN002334,3657,1336,7158.53,SUCCESS,,HDF,HDF,2025-07-02 12:59:24.665721,2025-07-02
TXN002335,1220,6541,4038.03,SUCCESS,,SBI,SBI,2025-07-10 02:07:01.665721,2025-07-10
TXN002336,9482,2458,8177.74,SUCCESS,,BOB,PNB,2025-07-06 18:25:50.665721,2025-07-06
TXN002337,7538,3445,7808.44,SUCCESS,,BOB,PNB,2025-07-15 08:51:09.665721,2025-07-15
TXN002338,5795,9666,1143.37,SUCCESS,,HDF,UOB,2025-07-09 04:22:34.665721,2025-07-09
TXN002339,4428,7549,1153.31,FAILED,12,SBI,HDF,2025-07-08 23:35:41.665721,2025-07-08
TXN002340,5286,9112,7481.39,SUCCESS,,SBI,UOB,2025-07-01 10:15:16.665721,2025-07-01
TXN002341,8834,8781,2431.34,SUCCESS,,AXB,UOB,2025-07-06 19:51:58.665721,2025-07-06
TXN002342,5852,2134,9192.64,FAILED,05,SBI,HDF,2025-07-15 01:37:09.665721,2025-07-15
TXN002343,8966,6749,9094.61,SUCCESS,,SBI,UOB,2025-07-04 04:36:21.665721,2025-07-04
TXN002344,9987,4501,5809.33,SUCCESS,,PNB,HDF,2025-07-10 18:53:40.665721,2025-07-10
TXN002345,2234,4191,543.59,SUCCESS,,UOB,UOB,2025-07-02 00:28:01.665721,2025-07-02
TXN002346,8023,8461,836.38,SUCCESS,,BOB,AXB,2025-07-14 22:47:14.665721,2025-07-14
TXN002347,4212,5844,2481.1,SUCCESS,,AXB,HDF,2025-07-03 06:29:55.665721,2025-07-03
TXN002348,3638,2119,665.89,FAILED,51,AXB,SBI,2025-07-10 11:53:42.665721,2025-07-10
TXN002349,8631,4468,9176.91,SUCCESS,,BOB,PNB,2025-07-06 00:57:00.665721,2025-07-06
TXN002350,5469,5619,6905.68,SUCCESS,,SBI,SBI,2025-07-03 10:08:51.665721,2025-07-03
TXN002351,8470,4021,1660.4,SUCCESS,,PNB,SBI,2025-07-10 07:20:51.665721,2025-07-10
TXN002352,9549,3189,2793.4,SUCCESS,,PNB,SBI,2025-07-05 05:45:37.665721,2025-07-05
TXN002353,2258,7977,2424.21,SUCCESS,,BOB,AXB,2025-07-11 19:16:17.665721,2025-07-11
TXN002354,2633,7595,5654.55,SUCCESS,,SBI,BOB,2025-07-16 01:07:48.665721,2025-07-16
TXN002355,1256,1113,3088.7,SUCCESS,,PNB,BOB,2025-07-14 13:29:12.665721,2025-07-14
TXN002356,7805,6978,6793.43,SUCCESS,,HDF,BOB,2025-07-03 07:28:42.665721,2025-07-03
TXN002357,2554,4180,3337.4,SUCCESS,,BOB,BOB,2025-07-07 08:34:33.665721,2025-07-07
TXN002358,4849,6733,6585.54,SUCCESS,,AXB,HDF,2025-07-15 14:01:06.665721,2025-07-15
TXN002359,7909,6170,2327.02,FAILED,51,BOB,BOB,2025-07-12 01:04:53.665721,2025-07-12
TXN002360,9226,8017,2416.52,SUCCESS,,AXB,UOB,2025-07-12 22:50:58.665721,2025-07-12
TXN002361,8979,9838,6666.62,PENDING,,UOB,SBI,2025-07-03 20:20:39.665721,2025-07-03
TXN002362,7469,2781,1461.6,SUCCESS,,AXB,SBI,2025-07-15 11:24:43.665721,2025-07-15
TXN002363,4718,5943,3778.36,FAILED,12,HDF,UOB,2025-07-15 14:02:55.665721,2025-07-15
TXN002364,2406,4342,5274.05,SUCCESS,,HDF,SBI,2025-07-06 10:35:33.665721,2025-07-06
TXN002365,1451,9389,7386.95,SUCCESS,,SBI,SBI,2025-07-06 07:49:45.665721,2025-07-06
TXN002366,4475,8761,6558.37,FAILED,05,BOB,BOB,2025-07-10 08:44:03.665721,2025-07-10
TXN002367,9303,1490,7268.74,SUCCESS,,UOB,SBI,2025-07-11 17:00:36.665721,2025-07-11
TXN002368,4593,4054,7181.91,SUCCESS,,AXB,PNB,2025-07-12 20:37:11.665721,2025-07-12
TXN002369,8649,3115,992.99,FAILED,51,UOB,BOB,2025-07-14 02:08:49.665721,2025-07-14
TXN002370,9602,3023,5015.43,FAILED,12,AXB,UOB,2025-07-15 06:33:54.665721,2025-07-15
TXN002371,1818,2949,8566.88,SUCCESS,,HDF,AXB,2025-07-17 00:18:10.665721,2025-07-17
TXN002372,1254,5735,4425.6,SUCCESS,,SBI,UOB,2025-07-09 20:30:59.665721,2025-07-09
TXN002373,2290,9586,4181.48,SUCCESS,,HDF,BOB,2025-07-07 04:01:14.665721,2025-07-07
TXN002374,2029,7614,2733.62,SUCCESS,,PNB,UOB,2025-07-13 09:05:38.665721,2025-07-13
TXN002375,5032,2783,5764.61,PENDING,,PNB,BOB,2025-07-15 01:55:35.665721,2025-07-15
TXN002376,2518,4614,3429.96,SUCCESS,,UOB,PNB,2025-06-30 14:28:10.665721,2025-06-30
TXN002377,9465,1401,3289.99,SUCCESS,,SBI,PNB,2025-07-14 03:51:12.665721,2025-07-14
TXN002378,3596,4308,9166.42,SUCCESS,,PNB,SBI,2025-07-11 00:04:08.665721,2025-07-11
TXN002379,5537,9110,9879.79,PENDING,,AXB,BOB,2025-07-10 03:12:43.665721,2025-07-10
TXN002380,6874,5890,3010.39,FAILED,05,PNB,BOB,2025-07-04 17:00:35.665721,2025-07-04
TXN002381,4361,4697,3136.11,SUCCESS,,SBI,SBI,2025-06-30 21:20:19.665721,2025-06-30
TXN002382,6393,6016,5087.81,SUCCESS,,BOB,UOB,2025-07-01 20:22:46.665721,2025-07-01
TXN002383,7141,7814,2172.38,FAILED,05,SBI,HDF,2025-07-09 00:31:02.665721,2025-07-09
TXN002384,7468,1630,8498.89,SUCCESS,,PNB,AXB,2025-07-02 11:55:47.665721,2025-07-02
TXN002385,3134,3134,7915.78,SUCCESS,,BOB,HDF,2025-06-30 11:44:38.665721,2025-06-30
TXN002386,3754,1113,7079.67,SUCCESS,,AXB,UOB,2025-07-14 01:11:52.665721,2025-07-14
TXN002387,7084,3713,5924.56,FAILED,05,AXB,BOB,2025-07-09 16:50:53.665721,2025-07-09
TXN002388,4312,7627,7448.24,SUCCESS,,AXB,PNB,2025-07-16 09:17:41.665721,2025-07-16
TXN002389,3376,6177,5613.74,SUCCESS,,UOB,AXB,2025-07-09 03:23:31.665721,2025-07-09
TXN002390,4988,3599,7893.63,FAILED,05,SBI,SBI,2025-07-10 08:58:01.665721,2025-07-10
TXN002391,6986,9729,5653.58,SUCCESS,,HDF,AXB,2025-07-04 10:16:11.665721,2025-07-04
TXN002392,4416,5767,6894.99,SUCCESS,,PNB,HDF,2025-07-09 14:41:53.665721,2025-07-09
TXN002393,6415,5380,4148.26,FAILED,12,BOB,HDF,2025-07-15 04:09:32.665721,2025-07-15
TXN002394,8348,4635,7439.76,SUCCESS,,BOB,BOB,2025-07-10 03:19:45.665721,2025-07-10
TXN002395,3201,1151,7284.51,SUCCESS,,BOB,HDF,2025-07-10 02:16:52.665721,2025-07-10
TXN002396,9982,7638,652.59,PENDING,,HDF,PNB,2025-07-12 17:14:34.665721,2025-07-12
TXN002397,4617,1740,9164.06,SUCCESS,,BOB,HDF,2025-06-30 08:47:50.665721,2025-06-30
TXN002398,5947,5192,6258.4,FAILED,12,SBI,HDF,2025-07-13 17:48:30.665721,2025-07-13
TXN002399,6710,8095,6948.74,SUCCESS,,HDF,PNB,2025-07-15 01:39:41.665721,2025-07-15
TXN002400,5876,9332,6044.97,SUCCESS,,PNB,UOB,2025-07-12 12:34:08.665721,2025-07-12
TXN002401,9688,1570,6719.89,SUCCESS,,AXB,HDF,2025-06-30 19:18:55.665721,2025-06-30
TXN002402,1474,1159,2847.44,SUCCESS,,SBI,PNB,2025-06-30 12:06:11.665721,2025-06-30
TXN002403,9805,3659,9394.8,SUCCESS,,BOB,UOB,2025-07-11 03:47:24.665721,2025-07-11
TXN002404,7556,3546,8832.83,SUCCESS,,BOB,SBI,2025-06-30 15:24:22.665721,2025-06-30
TXN002405,7096,3203,5479.22,SUCCESS,,SBI,BOB,2025-07-01 16:00:14.665721,2025-07-01
TXN002406,4971,7580,8052.92,PENDING,,PNB,UOB,2025-07-01 18:59:46.665721,2025-07-01
TXN002407,9654,3732,6296.05,SUCCESS,,BOB,SBI,2025-07-06 18:38:20.665721,2025-07-06
TXN002408,5477,5357,8752.88,SUCCESS,,BOB,HDF,2025-07-10 01:41:40.665721,2025-07-10
TXN002409,1252,8290,9247.49,FAILED,51,BOB,HDF,2025-07-14 18:01:26.665721,2025-07-14
TXN002410,3569,2900,6644.46,SUCCESS,,SBI,PNB,2025-07-08 00:02:33.665721,2025-07-08
TXN002411,6418,4742,263.23,PENDING,,PNB,BOB,2025-07-01 21:12:35.665721,2025-07-01
TXN002412,9357,7216,2767.35,SUCCESS,,HDF,HDF,2025-07-14 23:30:22.665721,2025-07-14
TXN002413,7498,2391,1746.97,SUCCESS,,BOB,AXB,2025-07-06 17:19:52.665721,2025-07-06
TXN002414,3269,4708,2853.99,FAILED,05,HDF,BOB,2025-06-30 10:28:02.665721,2025-06-30
TXN002415,2199,3099,389.05,SUCCESS,,BOB,HDF,2025-07-04 12:41:09.665721,2025-07-04
TXN002416,5886,9431,535.11,PENDING,,SBI,UOB,2025-07-04 12:24:50.665721,2025-07-04
TXN002417,9155,3680,5398.76,SUCCESS,,UOB,SBI,2025-07-06 00:59:01.665721,2025-07-06
TXN002418,4948,7079,5018.76,FAILED,01,HDF,AXB,2025-07-16 05:20:18.665721,2025-07-16
TXN002419,2625,8930,2425.55,SUCCESS,,BOB,AXB,2025-07-06 17:39:33.665721,2025-07-06
TXN002420,1313,8246,716.32,SUCCESS,,UOB,BOB,2025-07-16 19:39:00.665721,2025-07-16
TXN002421,2564,9117,557.82,SUCCESS,,AXB,AXB,2025-07-02 05:06:51.665721,2025-07-02
TXN002422,1219,9853,9209.23,SUCCESS,,SBI,AXB,2025-07-07 16:18:24.665721,2025-07-07
TXN002423,4157,3271,6877.57,SUCCESS,,PNB,HDF,2025-07-04 23:42:07.665721,2025-07-04
TXN002424,8738,6861,7128.57,SUCCESS,,BOB,SBI,2025-07-17 00:47:45.665721,2025-07-17
TXN002425,4125,5341,1043.83,SUCCESS,,AXB,PNB,2025-07-02 21:24:18.665721,2025-07-02
TXN002426,8266,8231,2346.75,SUCCESS,,AXB,PNB,2025-07-02 04:44:25.665721,2025-07-02
TXN002427,7856,6517,7603.3,SUCCESS,,HDF,AXB,2025-07-10 16:32:51.665721,2025-07-10
TXN002428,8338,8091,3165.39,SUCCESS,,AXB,PNB,2025-07-02 20:01:59.665721,2025-07-02
TXN002429,3825,8677,5727.0,SUCCESS,,BOB,SBI,2025-07-11 17:43:05.665721,2025-07-11
TXN002430,5741,4453,344.26,SUCCESS,,UOB,PNB,2025-07-03 19:17:58.665721,2025-07-03
TXN002431,5773,2902,7546.73,SUCCESS,,PNB,AXB,2025-07-14 10:47:59.665721,2025-07-14
TXN002432,2516,7519,1436.82,SUCCESS,,AXB,BOB,2025-07-11 22:19:32.665721,2025-07-11
TXN002433,8530,2998,2032.19,SUCCESS,,SBI,HDF,2025-07-06 11:43:45.665721,2025-07-06
TXN002434,8267,4573,4832.98,SUCCESS,,BOB,UOB,2025-06-30 20:13:26.665721,2025-06-30
TXN002435,1789,6243,9009.87,SUCCESS,,BOB,BOB,2025-07-04 05:02:13.665721,2025-07-04
TXN002436,9933,2167,3962.85,PENDING,,UOB,BOB,2025-07-01 14:31:23.665721,2025-07-01
TXN002437,7720,8339,7490.77,SUCCESS,,AXB,SBI,2025-06-30 22:30:47.665721,2025-06-30
TXN002438,9257,8042,5121.02,SUCCESS,,SBI,SBI,2025-07-16 21:51:05.665721,2025-07-16
TXN002439,5540,2800,6863.58,SUCCESS,,SBI,UOB,2025-07-14 03:50:05.665721,2025-07-14
TXN002440,3197,1932,1226.88,SUCCESS,,SBI,BOB,2025-07-11 20:28:32.665721,2025-07-11
TXN002441,4972,9692,1128.71,FAILED,01,SBI,UOB,2025-07-14 01:58:49.665721,2025-07-14
TXN002442,7624,7264,1627.55,SUCCESS,,UOB,HDF,2025-07-05 20:41:01.665721,2025-07-05
TXN002443,3130,1515,2746.08,SUCCESS,,AXB,SBI,2025-07-15 18:59:14.665721,2025-07-15
TXN002444,1652,4088,866.14,SUCCESS,,UOB,AXB,2025-07-15 16:49:49.665721,2025-07-15
TXN002445,9036,4311,518.86,SUCCESS,,HDF,HDF,2025-06-30 16:23:04.665721,2025-06-30
TXN002446,8188,3011,1543.74,FAILED,01,UOB,SBI,2025-07-04 06:59:07.665721,2025-07-04
TXN002447,7823,9780,899.31,SUCCESS,,PNB,AXB,2025-07-15 13:32:30.665721,2025-07-15
TXN002448,8242,7072,9983.31,FAILED,12,UOB,BOB,2025-07-14 22:43:05.665721,2025-07-14
TXN002449,4231,7705,2642.93,SUCCESS,,AXB,SBI,2025-07-11 23:03:50.665721,2025-07-11
TXN002450,6706,3439,8774.86,FAILED,12,SBI,HDF,2025-07-04 11:10:08.665721,2025-07-04
TXN002451,6438,5103,2998.82,SUCCESS,,PNB,SBI,2025-07-09 19:18:02.665721,2025-07-09
TXN002452,2898,6675,3123.74,SUCCESS,,HDF,SBI,2025-07-13 21:38:41.665721,2025-07-13
TXN002453,2285,6704,7868.55,FAILED,51,PNB,HDF,2025-07-03 05:53:50.665721,2025-07-03
TXN002454,7920,2890,6571.7,SUCCESS,,UOB,HDF,2025-07-04 12:41:58.665721,2025-07-04
TXN002455,2551,7059,3290.92,FAILED,51,BOB,BOB,2025-07-15 18:07:43.665721,2025-07-15
TXN002456,4389,5323,6095.45,PENDING,,PNB,BOB,2025-07-12 14:30:10.665721,2025-07-12
TXN002457,1388,5137,2124.51,SUCCESS,,PNB,HDF,2025-07-01 11:07:32.665721,2025-07-01
TXN002458,1083,3046,5715.54,FAILED,12,PNB,HDF,2025-07-09 00:46:27.665721,2025-07-09
TXN002459,4404,5149,8100.63,SUCCESS,,UOB,UOB,2025-07-03 22:54:45.665721,2025-07-03
TXN002460,6569,5956,3676.21,SUCCESS,,PNB,PNB,2025-07-05 15:11:54.665721,2025-07-05
TXN002461,9800,8376,3202.44,SUCCESS,,PNB,AXB,2025-06-30 17:54:25.665721,2025-06-30
TXN002462,7041,2728,5253.07,SUCCESS,,AXB,UOB,2025-07-11 16:08:55.665721,2025-07-11
TXN002463,6384,8070,2912.57,PENDING,,HDF,HDF,2025-07-07 03:44:43.665721,2025-07-07
TXN002464,5886,5365,4513.92,SUCCESS,,AXB,PNB,2025-07-05 17:06:46.665721,2025-07-05
TXN002465,7898,5292,6644.14,SUCCESS,,UOB,BOB,2025-07-13 14:32:57.665721,2025-07-13
TXN002466,3921,4992,5942.5,FAILED,12,HDF,AXB,2025-07-13 02:01:38.665721,2025-07-13
TXN002467,3852,5102,5483.78,FAILED,51,SBI,UOB,2025-07-09 22:27:54.665721,2025-07-09
TXN002468,9748,9525,6023.96,SUCCESS,,UOB,AXB,2025-07-16 17:47:17.665721,2025-07-16
TXN002469,6600,3307,9260.1,SUCCESS,,UOB,HDF,2025-07-06 15:02:33.665721,2025-07-06
TXN002470,5448,1564,9997.15,FAILED,05,SBI,HDF,2025-07-05 01:21:00.665721,2025-07-05
TXN002471,6069,8830,113.63,SUCCESS,,SBI,SBI,2025-07-04 00:57:27.665721,2025-07-04
TXN002472,4136,2381,1871.93,SUCCESS,,PNB,HDF,2025-07-01 10:53:51.665721,2025-07-01
TXN002473,1896,4863,9502.14,SUCCESS,,HDF,PNB,2025-07-03 09:57:56.665721,2025-07-03
TXN002474,1016,2947,7254.64,SUCCESS,,UOB,BOB,2025-07-11 21:44:14.665721,2025-07-11
TXN002475,7003,8760,46.39,PENDING,,UOB,PNB,2025-07-16 04:41:18.665721,2025-07-16
TXN002476,6066,8343,8824.86,SUCCESS,,UOB,HDF,2025-07-06 22:33:28.665721,2025-07-06
TXN002477,1474,2656,5627.78,SUCCESS,,HDF,SBI,2025-07-09 14:35:31.665721,2025-07-09
TXN002478,9858,7550,4437.82,FAILED,51,HDF,UOB,2025-07-16 21:47:31.665721,2025-07-16
TXN002479,8522,4628,6745.3,SUCCESS,,UOB,UOB,2025-07-07 15:13:17.665721,2025-07-07
TXN002480,8425,2709,8344.31,SUCCESS,,SBI,BOB,2025-07-08 17:43:23.665721,2025-07-08
TXN002481,8815,8093,2952.63,FAILED,12,UOB,SBI,2025-07-11 21:02:06.665721,2025-07-11
TXN002482,6282,8286,4647.52,PENDING,,PNB,BOB,2025-07-10 02:27:15.665721,2025-07-10
TXN002483,2194,9014,2497.17,SUCCESS,,UOB,SBI,2025-07-11 09:29:29.665721,2025-07-11
TXN002484,9106,5662,4719.3,SUCCESS,,AXB,HDF,2025-06-30 23:05:38.665721,2025-06-30
TXN002485,2303,6189,684.97,SUCCESS,,BOB,UOB,2025-07-07 02:02:34.665721,2025-07-07
TXN002486,2297,1556,3573.91,SUCCESS,,UOB,SBI,2025-07-13 23:52:58.665721,2025-07-13
TXN002487,7273,9775,4456.0,SUCCESS,,UOB,UOB,2025-07-08 15:38:10.665721,2025-07-08
TXN002488,2923,1062,1963.6,PENDING,,BOB,AXB,2025-06-30 09:49:31.665721,2025-06-30
TXN002489,7808,9542,8093.01,SUCCESS,,HDF,HDF,2025-07-01 08:20:20.665721,2025-07-01
TXN002490,9311,8177,3479.98,SUCCESS,,BOB,HDF,2025-07-11 04:29:32.665721,2025-07-11
TXN002491,3989,1751,3833.51,SUCCESS,,BOB,HDF,2025-07-15 22:21:27.665721,2025-07-15
TXN002492,6617,5234,3947.28,SUCCESS,,UOB,PNB,2025-07-11 14:19:52.665721,2025-07-11
TXN002493,4973,8015,6555.64,FAILED,01,BOB,AXB,2025-07-06 02:55:59.665721,2025-07-06
TXN002494,3553,9931,6640.17,PENDING,,SBI,SBI,2025-07-04 16:18:28.665721,2025-07-04
TXN002495,2791,3852,1145.67,FAILED,12,AXB,SBI,2025-07-12 09:32:33.665721,2025-07-12
TXN002496,4814,8932,4173.81,FAILED,51,PNB,SBI,2025-07-10 19:21:28.665721,2025-07-10
TXN002497,8537,9105,3407.47,SUCCESS,,PNB,PNB,2025-06-30 03:51:01.665721,2025-06-30
TXN002498,5408,3083,3887.64,FAILED,01,BOB,SBI,2025-07-14 11:06:17.665721,2025-07-14
TXN002499,3181,6080,853.3,FAILED,01,PNB,AXB,2025-07-16 02:17:50.665721,2025-07-16
